1740415588.912362 server started (1181760): version 3.2a, socket /tmp/tmux-1005/default, protocol 8
1740415588.912382 on Linux 6.8.0-52-generic #53~22.04.1-Ubuntu SMP PREEMPT_DYNAMIC Wed Jan 15 19:18:46 UTC 2
1740415588.912388 using libevent 2.1.12-stable (poll); ncurses 6.3
1740415588.912666 input_key_build: 0x850000010e0ac (M-S-Up[I]) is \033[1;4A
1740415588.912668 input_key_build: 0x850000010e0ad (M-S-Down[I]) is \033[1;4B
1740415588.912672 input_key_build: 0x850000010e0ae (M-S-Left[I]) is \033[1;4D
1740415588.912673 input_key_build: 0x850000010e0af (M-S-Right[I]) is \033[1;4C
1740415588.912675 input_key_build: 0x870000010e099 (C-M-S-F1[I]) is \033[1;8P
1740415588.912676 input_key_build: 0x870000010e09a (C-M-S-F2[I]) is \033[1;8Q
1740415588.912677 input_key_build: 0x870000010e09b (C-M-S-F3[I]) is \033[1;8R
1740415588.912678 input_key_build: 0x870000010e09c (C-M-S-F4[I]) is \033[1;8S
1740415588.912679 input_key_build: 0x870000010e09d (C-M-S-F5[I]) is \033[15;8~
1740415588.912681 input_key_build: 0x870000010e09e (C-M-S-F6[I]) is \033[17;8~
1740415588.912682 input_key_build: 0x870000010e09f (C-M-S-F7[I]) is \033[18;8~
1740415588.912683 input_key_build: 0x870000010e0a0 (C-M-S-F8[I]) is \033[19;8~
1740415588.912684 input_key_build: 0x870000010e0a1 (C-M-S-F9[I]) is \033[20;8~
1740415588.912685 input_key_build: 0x870000010e0a2 (C-M-S-F10[I]) is \033[21;8~
1740415588.912687 input_key_build: 0x870000010e0a3 (C-M-S-F11[I]) is \033[23;8~
1740415588.912688 input_key_build: 0x870000010e0a4 (C-M-S-F12[I]) is \033[24;8~
1740415588.912689 input_key_build: 0x870000010e0a5 (C-M-S-IC[I]) is \033[2;8~
1740415588.912690 input_key_build: 0x870000010e0a6 (C-M-S-DC[I]) is \033[3;8~
1740415588.912692 input_key_build: 0x870000010e0a7 (C-M-S-Home[I]) is \033[1;8H
1740415588.912694 input_key_build: 0x870000010e0a8 (C-M-S-End[I]) is \033[1;8F
1740415588.912695 input_key_build: 0x870000010e0a9 (C-M-S-NPage[I]) is \033[6;8~
1740415588.912697 input_key_build: 0x870000010e0aa (C-M-S-PPage[I]) is \033[5;8~
1740415588.912698 input_key_build: 0x870000010e0ac (C-M-S-Up[I]) is \033[1;8A
1740415588.912699 input_key_build: 0x870000010e0ad (C-M-S-Down[I]) is \033[1;8B
1740415588.912701 input_key_build: 0x870000010e0ae (C-M-S-Left[I]) is \033[1;8D
1740415588.912702 input_key_build: 0x870000010e0af (C-M-S-Right[I]) is \033[1;8C
1740415588.912713 yylex_token: bind
1740415588.912715 yylex_token: -N
1740415588.912717 yylex_token: Send the prefix key
1740415588.912718 yylex_token: C-b
1740415588.912719 yylex_token: send-prefix
1740415588.912727 cmd_parse_build_commands: 0 bind
1740415588.912729 cmd_parse_build_commands: argv[0]=bind
1740415588.912730 cmd_parse_build_commands: argv[1]=-N
1740415588.912731 cmd_parse_build_commands: argv[2]=Send the prefix key
1740415588.912733 cmd_parse_build_commands: argv[3]=C-b
1740415588.912734 cmd_parse_build_commands: argv[4]=send-prefix
1740415588.912736 cmd_parse: bind-key: argv[0]=bind
1740415588.912737 cmd_parse: bind-key: argv[1]=-N
1740415588.912738 cmd_parse: bind-key: argv[2]=Send the prefix key
1740415588.912739 cmd_parse: bind-key: argv[3]=C-b
1740415588.912743 cmd_parse: bind-key: argv[4]=send-prefix
1740415588.912751 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b send-prefix
1740415588.912754 cmdq_get_command: [bind-key/0x5ba7ded3f920] group 2
1740415588.912755 cmdq_append <global>: [bind-key/0x5ba7ded3f920]
1740415588.912757 yylex_token: bind
1740415588.912758 yylex_token: -N
1740415588.912760 yylex_token: Rotate through the panes
1740415588.912761 yylex_token: C-o
1740415588.912762 yylex_token: rotate-window
1740415588.912764 cmd_parse_build_commands: 0 bind
